"","abelmoschus","acacia","acalypha","acer","actinidia","aesculus","agropyron","albizia","allium","alnus","amaranthus","anacardium","ananas","annona","anthurium","apium","arachis","areca","artemisia","artocarpus","asparagus","avena","averrhoa","bambusa","bauhinia","berberis","beta","betula","brassica","bromus","cajanus","calophyllum","camellia","capsicum","carica","carya","cassia","castanea","casuarina","chamaecyparis","chenopodium","chrysanthemum","chrysophyllum","cicer","cichorium","cinnamomum","citrullus","citrus","clerodendrum","cocos","codiaeum","coffea","colocasia","convolvulus","corchorus","corylus","crataegus","crotalaria","croton","cucumis","cucurbita","cycas","cydonia","cynara","cynodon","cyperus","dahlia","datura","daucus","dianthus","digitaria","dimocarpus","dioscorea","diospyros","dracaena","echinochloa","elaeis","eleusine","elymus","eriobotrya","erythrina","eucalyptus","eugenia","euonymus","euphorbia","fagus","festuca","ficus","fortunella","fragaria","fraxinus","garcinia","gardenia","gladiolus","glycine","gossypium","hedera","helianthus","hemerocallis","hevea","hibiscus","hordeum","humulus","ilex","ipomoea","jasminum","juglans","juniperus","lactuca","lagerstroemia","lantana","lathyrus","lens","leucaena","ligustrum","linum","litchi","lolium","lonicera","lotus","luffa","lupinus","lycopersicon","macadamia","magnolia","malus","mangifera","manihot","manilkara","medicago","melia","mentha","momordica","morus","murraya","musa","nephelium","nerium","nicotiana","ocimum","olea","opuntia","oryza","panicum","paspalum","passiflora","pelargonium","pennisetum","persea","petunia","phaseolus","phoenix","physalis","pieris","piper","pistacia","pisum","pittosporum","plantago","platanus","plumeria","poa","polygonum","poncirus","populus","pouteria","prunus","psidium","pueraria","punica","pyrus","quercus","raphanus","rhamnus","rhododendron","rhus","ribes","ricinus","robinia","rosa","rubus","rumex","saccharum","salix","salvia","secale","senecio","setaria","sida","solanum","sonchus","sorbus","sorghum","spinacia","spondias","syringa","syzygium","tectona","terminalia","theobroma","tilia","trifolium","triticum","ulmus","urtica","vaccinium","viburnum","vicia","vigna","vitis","zea","zinnia","ziziphus"
"Fungus2080",0,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,1,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0,0,NA,0,NA,1,NA,NA,0,0,NA,1,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,0,0
"Fungus2081",0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,NA,1,0,0,NA,1,0,0,NA,NA,0,NA,0,0,NA,0,1,0,1,0,NA,NA,NA,0,0,1,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,1,NA,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,NA,0,NA,0,1,NA,0,0,NA,1,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,NA,0,1,NA,0,0,NA,NA,0,0,0,0,0,1,NA,0,0,0,1,0,0,0,NA,1,0,0,0,0,NA,0,0,NA,NA,1,0,NA,0,0,0,0,NA,1,0,NA
"Fungus2977",0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,NA,1,0,0,NA,0,0,1,0,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,1,0,NA,0,1,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,0,0,1,0,0,NA,0,0,NA,0,0,0,1,0,NA,0,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,1,0,0
"Fungus374",NA,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,0
"Fungus2546",0,NA,0,0,1,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,0,1,NA,1,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,1,NA,NA,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,1,0,0,NA,0,NA,1,1,0,0,NA,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,NA
"Fungus2226",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,1,NA,NA,1,NA,1,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0
"Fungus3005",0,0,NA,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,1,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,1,0,0,NA,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,NA,0
"Fungus3141",NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,1,0,0,NA,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,1,0,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,1,0,NA,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,1,1,NA,0,NA,0,0,0,0,1,0,0
"Fungus270",0,1,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,NA,0,NA,0,0,0,0,0,0,NA,1,NA,0,1,NA,NA,NA,0,1,1,1,0,0,NA,0,0,0,NA,0,NA,1,NA,1,0,1,1,0,0,0,NA,1,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,NA,1,0,1,NA,NA,NA,0,0,NA,0,0,0,0,0,1,NA,NA,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,1,1,1,0,NA,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,0,NA,NA,0,NA,1,NA,0,0,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,1,NA,1,NA,0,1,NA,1,NA,NA,NA,0,0,1,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,0,NA,0,0,0,0,0,0,NA,0,0
"Fungus3022",1,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,NA,0,1,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA
"Fungus2632",NA,NA,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,0
"Fungus3032",0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,NA,1,0,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,NA,0,1,0,0,NA,0,NA,0,0,0,0,NA,0,0,1,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA
"Fungus3055",0,1,NA,1,NA,0,NA,1,0,0,0,1,0,NA,0,0,0,NA,0,0,NA,NA,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,0,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,1,NA,NA,NA,NA,1,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,1,0,0,NA,0,0,NA,NA,0,NA,0,NA,NA,0,0,0,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,1,0,NA,0,1,0,NA,0,1,NA,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,1,NA,NA,0,0,NA,0,NA,0,0,0,NA,0,NA,1
"Fungus2083",NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA,0,1,NA,0,0,0,1,NA,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,0,0,1,0,NA,0,1,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,0,NA,0,NA,0,1,0,NA,NA,0,NA,NA,0,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0
"Fungus517",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,1,NA,0,0,0,0,1,0,NA,0,NA,0,0,1,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,1,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,NA,1,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,NA
"Fungus2084",1,NA,NA,1,1,0,0,NA,NA,0,0,0,0,1,NA,1,0,1,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,0,0,1,1,1,1,0,NA,0,0,NA,0,0,0,0,NA,0,1,NA,NA,0,1,0,NA,0,0,0,0,0,NA,1,0,1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,1,NA,NA,1,0,0,0,0,NA,0,NA,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,0,0,NA,1,1,0,NA,0,0,1,0,NA,NA,NA,0,NA,0,0,0,1,1,0,1,1,1,NA,NA,NA,0,NA,0,1,NA,NA,0,0,NA,0,1,NA,0,0,NA,1,0,NA,1,0,1,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,NA,0,0,1,NA,0,0,NA,NA,0,0,NA,0,0,NA,NA,0,0,1,0,NA,0,1,0,0,0,0,NA,0,0,NA,0,0,0,1,NA,0,1,1,0,1,0
"Fungus2085",0,0,NA,0,0,0,0,NA,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,1,0,NA,0,0,NA,1,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,1,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,0,NA,1,0,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,NA,0,NA,NA,1,0,0,NA,0,0,NA,0,1,0,0,NA,NA,NA,1,NA,0,0,NA,NA,0,NA,0,0,0,NA,1,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,1,1,0,0,0,0
"Fungus2658",NA,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,1,NA,0,1,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,NA,0,0,0,0
"Fungus2112",0,NA,NA,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
"Fungus3125",NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,1,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,1,NA,0,0,1,NA,0,0,0,NA,NA,0,1,0,1,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,NA,1,NA,0,NA
"Fungus3113",0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,NA,1,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA
"Fungus145",NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,0,1,0,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,0,0
"Fungus2098",0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,NA,1,0,NA,0,NA,0,1,0,0,0,0,1,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,NA,0,0,NA,NA,0,0,1,1,1,NA,0,1,0,NA,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,1,NA,0,0,0,1,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,NA,NA
"Fungus518",NA,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0,1,0,1,0,0,0,NA,NA,1,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,0,1,NA,NA,0,NA,0,1,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,1,NA,0,0,0,0,NA,0,NA,NA,0,0,0,NA,0,1,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,1,0,0,0,1,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1,NA,0,1,NA,1,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,NA,0,1,0,0,0,NA,0,NA,0,0,NA,0
"Fungus443",0,1,0,0,0,NA,0,1,0,0,0,1,0,1,0,0,0,NA,0,1,0,0,1,NA,0,0,0,0,0,0,1,0,1,NA,0,NA,1,0,1,0,NA,0,NA,0,0,1,0,1,0,NA,NA,1,NA,NA,0,0,0,1,NA,NA,0,NA,1,0,0,0,NA,NA,0,0,0,0,NA,0,NA,0,0,0,0,1,1,1,1,1,0,0,0,1,0,NA,NA,1,1,0,NA,0,NA,NA,0,1,1,NA,0,1,0,1,0,0,NA,NA,1,0,0,1,1,0,1,NA,0,NA,NA,0,0,1,NA,1,1,1,0,0,0,0,NA,1,NA,0,NA,1,0,0,NA,NA,0,0,NA,0,0,NA,1,NA,0,0,0,NA,1,0,0,1,0,0,NA,NA,NA,NA,1,0,1,1,0,0,1,1,0,0,NA,NA,NA,NA,0,0,NA,0,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1,1,NA,0,NA,0,0,0,NA,0,0,0,NA,NA,0
