"1","2","3","4","5","6","7","kingdom","phylum","class","order","family","genus","species"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias dulcis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Dacryodes","Dacryodes excelsa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Aralia","Aralia excelsa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina breviflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Fissicalyx","Fissicalyx fendleri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Dracaena","Dracaena fragrans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Acrocarpus","Acrocarpus fraxinifolius"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Micropholis","Micropholis garciniifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Avicennia","Avicennia germinans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Senegalia","Senegalia gaumeri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Vitex","Vitex gaumeri"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Dialium","Dialium guianense"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","Tabebuia","Tabebuia heterophylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Mangifera","Mangifera indica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Andira","Andira inermis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Couma","Couma macrocarpa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Swietenia","Swietenia macrophylla"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina breviflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma megalocarpon"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias mombin"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Cecropia","Cecropia obtusifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Cedrela","Cedrela odorata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Heliocarpus","Heliocarpus pallidus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea palustris"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus palustris"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","Miconia","Miconia prasina"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum procerum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias purpurea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Pachira","Pachira quinata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Delonix","Delonix regia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus retusa"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus robusta"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","Tabebuia","Tabebuia rosea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus rubra"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rubrum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Cecropia","Cecropia schreberiana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Lonchocarpus","Lonchocarpus margaritensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina breviflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Bursera","Bursera simaruba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus taeda"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus ferrugineus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Manilkara","Manilkara zapota"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Picea","Picea asperata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea borbonia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Cinnamomum","Cinnamomum camphora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Litsea","Litsea elongata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Lindera","Lindera latifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Machilus","Machilus nanmu"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Phoebe","Phoebe neurantha"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea palustris"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Shorea","Shorea robusta"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","Schima","Schima superba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus glabratus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Phoebe","Phoebe zhennan"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Heliocarpus","Heliocarpus appendiculatus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Theobroma","Theobroma cacao"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Erythrina","Erythrina costaricensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus elastica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Dracaena","Dracaena fragrans"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Astronium","Astronium graveolens"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Cupressus","Cupressus lusitanica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Cecropia","Cecropia obtusifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Leucaena","Leucaena pulverulenta"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Spondias","Spondias purpurea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus posticus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Cyrillaceae","Cyrilla","Cyrilla racemiflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus","Rhus ambigua"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Fagus","Fagus crenata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Pentaphylacaceae","Cleyera","Cleyera japonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Cryptomeria","Cryptomeria japonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Tilia","Tilia japonica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus japonicus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Larix","Larix leptolepis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rufinerve"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Kalopanax","Kalopanax septemlobus"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","Thuja","Thuja standishii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","Carpinus","Carpinus tschonoskii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus seriatus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Aesculus","Aesculus turbinata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus spathipennis","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","Pouteria","Pouteria sapota"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus spathipennis","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Burseraceae","Bursera","Bursera simaruba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus xylographus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus alba"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus xylographus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea dentata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus xylographus","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xyleborus","Xyleborus xylographus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus virginiana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea americana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Aquifoliales","Aquifoliaceae","Ilex","Ilex anomala"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Gleditsia","Gleditsia aquatica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Coffea","Coffea arabica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Arundina","Arundina graminifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea borbonia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cajanus","Cajanus cajan"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Cinnamomum","Cinnamomum camphora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus carica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Myricaceae","Myrica","Myrica cerifera"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Piscidia","Piscidia piscipula"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","Olea","Olea europaea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Magnoliaceae","Magnolia","Magnolia grandiflora"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","Carya","Carya illinoensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","Celtis","Celtis laevigata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","Swietenia","Swietenia mahagoni"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus myrsinaefolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","Piper","Piper nigrum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Ardisia","Ardisia paniculata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Koelreuteria","Koelreuteria paniculata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Acer rubrum"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","Camellia","Camellia sinensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus compactus","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Altingiaceae","Liquidambar","Liquidambar styraciflua"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","Zanthoxylum","Zanthoxylum fagara"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","Sorbus alnifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Vitex","Vitex altissima"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Myristicaceae","Pycnanthus","Pycnanthus angolensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","Holigarna","Holigarna arnottiana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Dypsis","Dypsis baronii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","Ipomoea batatas"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea beccariana"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Ericales","Styracaceae","Styrax","Styrax benzoin"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Pourouma","Pourouma bicolor"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Hevea","Hevea brasiliensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Theobroma","Theobroma cacao"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Cercis","Cercis canadensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Ficus","Ficus carica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Prunus","Prunus avium"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Adoxaceae","Sambucus","Sambucus chinensis"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Firmiana","Firmiana colorata"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Ulmaceae","Ulmus","Ulmus crassifolia"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Syzygium","Syzygium cumini"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Shorea","Shorea curtisii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus","Populus deltoides"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Streblus","Streblus dimepate"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Malus","Malus pumila"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Castilla","Castilla elastica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus elliottii"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","Castanopsis","Castanopsis javanica"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Dipterocarpaceae","Hopea","Hopea ferrea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Vochysiaceae","Vochysia","Vochysia ferruginea"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","Mesua","Mesua floribunda"
"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Xylosandrus","Xylosandrus crassiusculus","Plantae","Tracheophyta","Magnoliopsida","Cornales","Cornaceae","Cornus","Cornus florida"
