"Family","Genus"
"Amaranthaceae","Froelichia"
"Amaranthaceae","Froelichiella"
"Amaranthaceae","Galliaria"
"Amaranthaceae","Gamanthus"
"Amaranthaceae","Girgensohnia"
"Amaranthaceae","Gomotriche"
"Amaranthaceae","Gomphrena"
"Amaranthaceae","Gossypianthus"
"Amaranthaceae","Grayia"
"Amaranthaceae","Guilleminea"
"Amaranthaceae","Gyroptera"
"Amaranthaceae","Hablitzia"
"Amaranthaceae","Halanthium"
"Amaranthaceae","Halarchon"
"Amaranthaceae","Halimocnemis"
"Amaranthaceae","Halimus"
"Amaranthaceae","Halocharis"
"Amaranthaceae","Halocnemum"
"Amaranthaceae","Halogeton"
"Amaranthaceae","Halopeplis"
"Amaranthaceae","Halosarcia"
"Amaranthaceae","Halostachys"
"Amaranthaceae","Halothamnus"
"Amaranthaceae","Halotis"
"Amaranthaceae","Haloxylon"
"Amaranthaceae","Hammada"
"Amaranthaceae","Hebanthe"
"Amaranthaceae","Hebanthodes"
"Amaranthaceae","Hemichroa"
"Amaranthaceae","Henonia"
"Amaranthaceae","Herbstia"
"Amaranthaceae","Hermbstaedtia"
"Amaranthaceae","Heterostachys"
"Amaranthaceae","Holmbergia"
"Amaranthaceae","Hoplotheca"
"Amaranthaceae","Horaninovia"
"Amaranthaceae","Hyparete"
"Amaranthaceae","Hypocylix"
"Amaranthaceae","Iljinia"
"Amaranthaceae","Irenella"
"Amaranthaceae","Iresine"
"Amaranthaceae","Isgarum"
"Amaranthaceae","Jeilium"
"Amaranthaceae","Kalidium"
"Amaranthaceae","Kelita"
"Amaranthaceae","Kentrosphaera"
"Amaranthaceae","Kirilowia"
"Amaranthaceae","Kochia"
"Amaranthaceae","Krascheninnikovia"
"Amaranthaceae","Kyphocarpa"
"Amaranthaceae","Lagenantha"
"Amaranthaceae","Lagrezia"
"Amaranthaceae","Langia"
"Amaranthaceae","Lecanocarpus"
"Amaranthaceae","Lecosia"
"Amaranthaceae","Lestibudesia"
"Amaranthaceae","Leucosphaera"
"Amaranthaceae","Lithophila"
"Amaranthaceae","Lopriorea"
"Amaranthaceae","Maireana"
"Amaranthaceae","Malacocera"
"Amaranthaceae","Manochlamys"
"Amaranthaceae","Marcellia"
"Amaranthaceae","Marcelliopsis"
"Amaranthaceae","Mechowia"
"Amaranthaceae","Microcnemum"
"Amaranthaceae","Microgynoecium"
"Amaranthaceae","Micromonolepis"
"Amaranthaceae","Mogiphanes"
"Amaranthaceae","Monolepis"
"Amaranthaceae","Muratina"
"Amaranthaceae","Nanophyton"
"Amaranthaceae","Nelsia"
"Amaranthaceae","Neobassia"
"Amaranthaceae","Neocentema"
"Amaranthaceae","Neokochia"
"Amaranthaceae","Nevrolis"
"Amaranthaceae","Nitrophila"
"Amaranthaceae","Noaea"
"Amaranthaceae","Nothosaerva"
"Amaranthaceae","Nototrichium"
"Amaranthaceae","Nototrichum"
"Amaranthaceae","Nucularia"
"Amaranthaceae","Nyssanthes"
"Amaranthaceae","Obione"
"Amaranthaceae","Ofaiston"
"Amaranthaceae","Omegandra"
"Amaranthaceae","Oplotheca"
"Amaranthaceae","Oreobliton"
"Amaranthaceae","Orthospermum"
"Amaranthaceae","Osteocarpum"
"Amaranthaceae","Ouret"
"Amaranthaceae","Pachycornia"
"Amaranthaceae","Panderia"
"Amaranthaceae","Pandiaka"
"Amaranthaceae","Patellifolia"
"Amaranthaceae","Pedersenia"
"Amaranthaceae","Pelianthus"
"Amaranthaceae","Petrosimonia"
"Amaranthaceae","Pfaffia"
"Amaranthaceae","Philoxerus"
"Amaranthaceae","Phyllepidum"
"Amaranthaceae","Physandra"
"Amaranthaceae","Piptoptera"
"Amaranthaceae","Pleuropetalum"
"Amaranthaceae","Pleuropterantha"
"Amaranthaceae","Polycnemum"
"Amaranthaceae","Polyrhabda"
"Amaranthaceae","Pseudocentema"
"Amaranthaceae","Pseudodigera"
"Amaranthaceae","Pseudoplantago"
"Amaranthaceae","Pseudosericocoma"
"Amaranthaceae","Psilodigera"
"Amaranthaceae","Psilostachys"
"Amaranthaceae","Psilotrichopsis"
"Amaranthaceae","Psilotrichum"
"Amaranthaceae","Ptilotus"
"Amaranthaceae","Pupalia"
"Amaranthaceae","Pyxidium"
"Amaranthaceae","Quaternella"
"Amaranthaceae","Rhagodia"
"Amaranthaceae","Rosifax"
"Amaranthaceae","Roubieva"
"Amaranthaceae","Roycea"
"Amaranthaceae","Salicornia"
"Amaranthaceae","Salsola"
"Amaranthaceae","Saltia"
"Amaranthaceae","Sarcocornia"
"Amaranthaceae","Scleroblitum"
"Amaranthaceae","Sclerochlamys"
"Amaranthaceae","Sclerolaena"
"Amaranthaceae","Scleropus"
"Amaranthaceae","Sclerostegia"
"Amaranthaceae","Seidlitzia"
"Amaranthaceae","Sericocoma"
"Amaranthaceae","Sericocomopsis"
"Amaranthaceae","Sericorema"
"Amaranthaceae","Sericostachys"
"Amaranthaceae","Sertuernera"
"Amaranthaceae","Sevada"
"Amaranthaceae","Siamosia"
"Amaranthaceae","Spinacia"
"Amaranthaceae","Spirostachys"
"Amaranthaceae","Steiremis"
"Amaranthaceae","Stelligera"
"Amaranthaceae","Stilbanthus"
"Amaranthaceae","Stutzia"
"Amaranthaceae","Suaeda"
"Amaranthaceae","Suckleya"
"Amaranthaceae","Syama"
"Amaranthaceae","Sympegma"
"Amaranthaceae","Tecticornia"
"Amaranthaceae","Telanthera"
"Amaranthaceae","Teloxys"
"Amaranthaceae","Threlkeldia"
"Amaranthaceae","Tidestromia"
"Amaranthaceae","Traganopsis"
"Amaranthaceae","Traganum"
"Amaranthaceae","Trichinium"
"Amaranthaceae","Trichuriella"
"Amaranthaceae","Uretia"
"Amaranthaceae","Volkensinia"
"Amaranthaceae","Woehleria"
"Amaranthaceae","Xeraea"
"Amaranthaceae","Xerosiphon"
"Amaranthaceae","Yervamora"
"Amaranthaceae","Zuckia"
"Amaryllidaceae","Acis"
"Amaryllidaceae","Agapanthus"
"Amaryllidaceae","Aglitheis"
"Amaryllidaceae","Aidema"
"Amaryllidaceae","Allium"
"Amaryllidaceae","Amarcrinum"
"Amaryllidaceae","Amarine"
"Amaryllidaceae","Amarygia"
"Amaryllidaceae","Amaryllis"
"Amaryllidaceae","Ammocharis"
"Amaryllidaceae","Apodolirion"
"Amaryllidaceae","Bathya"
"Amaryllidaceae","Boophone"
"Amaryllidaceae","Brodiaea"
"Amaryllidaceae","Brunserine"
"Amaryllidaceae","Brunsvigia"
"Amaryllidaceae","Calicharis"
"Amaryllidaceae","Caliphruria"
"Amaryllidaceae","Calostemma"
"Amaryllidaceae","Carlotea"
"Amaryllidaceae","Castellanoa"
"Amaryllidaceae","Cearanthes"
"Amaryllidaceae","Chlidanthus"
"Amaryllidaceae","Clinanthus"
"Amaryllidaceae","Cliveucharis"
"Amaryllidaceae","Clivia"
"Amaryllidaceae","Coburgia"
"Amaryllidaceae","Cooperanthes"
"Amaryllidaceae","Crimocharis"
"Amaryllidaceae","Crindonna"
"Amaryllidaceae","Crinum"
"Amaryllidaceae","Crossyne"
"Amaryllidaceae","Cryptostephanus"
"Amaryllidaceae","Cyrtanthus"
"Amaryllidaceae","Diphalangium"
"Amaryllidaceae","Eithea"
"Amaryllidaceae","Erinosma"
"Amaryllidaceae","Eucharis"
"Amaryllidaceae","Eucrosia"
"Amaryllidaceae","Eustephia"
"Amaryllidaceae","Famatina"
"Amaryllidaceae","Funium"
"Amaryllidaceae","Galanthus"
"Amaryllidaceae","Geboscon"
"Amaryllidaceae","Gethyllis"
"Amaryllidaceae","Gilliesia"
"Amaryllidaceae","Griffinia"
"Amaryllidaceae","Habranthus"
"Amaryllidaceae","Haemanthus"
"Amaryllidaceae","Hannonia"
"Amaryllidaceae","Hermione"
"Amaryllidaceae","Hessea"
"Amaryllidaceae","Hieronymiella"
"Amaryllidaceae","Himantophyllum"
"Amaryllidaceae","Hippeastrum"
"Amaryllidaceae","Hyline"
"Amaryllidaceae","Hymenocallis"
"Amaryllidaceae","Ipheion"
"Amaryllidaceae","Ismene"
"Amaryllidaceae","Leptochiton"
"Amaryllidaceae","Leucocoryne"
"Amaryllidaceae","Leucojum"
"Amaryllidaceae","Leucothauma"
"Amaryllidaceae","Loxanthes"
"Amaryllidaceae","Lycoris"
"Amaryllidaceae","Mathieua"
"Amaryllidaceae","Mauhlia"
"Amaryllidaceae","Miersia"
"Amaryllidaceae","Myostemma"
"Amaryllidaceae","Namaquanula"
"Amaryllidaceae","Narcissus"
"Amaryllidaceae","Nerine"
"Amaryllidaceae","Nothoscordum"
"Amaryllidaceae","Pabellonia"
"Amaryllidaceae","Pamianthe"
"Amaryllidaceae","Pancratium"
"Amaryllidaceae","Paramongaia"
"Amaryllidaceae","Phaedranassa"
"Amaryllidaceae","Phycella"
"Amaryllidaceae","Placea"
"Amaryllidaceae","Plagiolirion"
"Amaryllidaceae","Proiphys"
"Amaryllidaceae","Prototulbaghia"
"Amaryllidaceae","Pyrolirion"
"Amaryllidaceae","Queltia"
"Amaryllidaceae","Rauhia"
"Amaryllidaceae","Rhodobranthus"
"Amaryllidaceae","Rhodolirium"
"Amaryllidaceae","Rhodophiala"
"Amaryllidaceae","Scadoxus"
"Amaryllidaceae","Solaria"
"Amaryllidaceae","Speea"
"Amaryllidaceae","Sprekanthus"
"Amaryllidaceae","Sprekelia"
"Amaryllidaceae","Stenomesson"
"Amaryllidaceae","Sternbergia"
"Amaryllidaceae","Strumaria"
"Amaryllidaceae","Sydneya"
"Amaryllidaceae","Taenais"
"Amaryllidaceae","Tocantinia"
"Amaryllidaceae","Traubia"
"Amaryllidaceae","Trichlora"
"Amaryllidaceae","Tristagma"
"Amaryllidaceae","Tulbaghia"
"Amaryllidaceae","Ungernia"
"Amaryllidaceae","Urceocharis"
"Amaryllidaceae","Urceolina"
"Amaryllidaceae","Vagaria"
"Amaryllidaceae","Vallota"
"Amaryllidaceae","Worsleya"
"Amaryllidaceae","Zephybranthus"
"Amaryllidaceae","Zephyranthes"
"Amblystegiaceae","Acrocladium"
"Amblystegiaceae","Amblystegiella"
"Amblystegiaceae","Amblystegium"
"Amblystegiaceae","Apterygium"
"Amblystegiaceae","Callialaria"
"Amblystegiaceae","Calliergidium"
"Amblystegiaceae","Calliergon"
"Amblystegiaceae","Campyliadelphus"
"Amblystegiaceae","Campylidium"
"Amblystegiaceae","Campylium"
"Amblystegiaceae","Chrysohypnum"
"Amblystegiaceae","Conardia"
"Amblystegiaceae","Cratoneuron"
"Amblystegiaceae","Cratoneuropsis"
"Amblystegiaceae","Donrichardsia"
"Amblystegiaceae","Drepano-hypnum"
"Amblystegiaceae","Drepanocladus"
"Amblystegiaceae","Drepanophyllaria"
"Amblystegiaceae","Gradsteinia"
"Amblystegiaceae","Hamatocaulis"
"Amblystegiaceae","Harpidium"
"Amblystegiaceae","Hygroamblystegium"
"Amblystegiaceae","Hygrohypnum"
"Amblystegiaceae","Hypnites"
"Amblystegiaceae","Hypnobartlettia"
"Amblystegiaceae","Koponenia"
"Amblystegiaceae","Leptodictyum"
"Amblystegiaceae","Limnobium"
"Amblystegiaceae","Limprichtia"
"Amblystegiaceae","Loeskypnum"
"Amblystegiaceae","Ochyraea"
"Amblystegiaceae","Orthotheciella"
"Amblystegiaceae","Palustriella"
"Amblystegiaceae","Pictus"
"Amblystegiaceae","Platydictya"
"Amblystegiaceae","Platyhypnum"
"Amblystegiaceae","Platyloma"
"Amblystegiaceae","Platylomella"
"Amblystegiaceae","Pseudoamblystegium"
"Amblystegiaceae","Pseudocalliergon"
"Amblystegiaceae","Pseudocampylium"
"Amblystegiaceae","Pseudohygrohypnum"
"Amblystegiaceae","Richardsiopsis"
"Amblystegiaceae","Sanionia"
"Amblystegiaceae","Sarmentypnum"
"Amblystegiaceae","Sasaokaea"
"Amblystegiaceae","Sciaromiella"
"Amblystegiaceae","Sciaromiopsis"
"Amblystegiaceae","Scorpidium"
"Amblystegiaceae","Serpoleskea"
"Amblystegiaceae","Sinocalliergon"
"Amblystegiaceae","Straminergon"
"Amblystegiaceae","Vittia"
"Amblystegiaceae","Warnstorfia"
"Amborellaceae","Amborella"
"Anacampserotaceae","Anacampseros"
"Anacampserotaceae","Grahamia"
"Anacampserotaceae","Ruelingia"
"Anacampserotaceae","Talinopsis"
"Anacardiaceae","Abrahamia"
"Anacardiaceae","Actinocheita"
"Anacardiaceae","Allospondias"
"Anacardiaceae","Amphipterygium"
"Anacardiaceae","Anacardium"
"Anacardiaceae","Anaphrenium"
"Anacardiaceae","Anasyllis"
"Anacardiaceae","Anauxanopetalum"
"Anacardiaceae","Androtium"
"Anacardiaceae","Antrocaryon"
"Anacardiaceae","Apterokarpos"
"Anacardiaceae","Astronium"
"Anacardiaceae","Attilaea"
"Anacardiaceae","Blepharocarya"
"Anacardiaceae","Bonetiella"
"Anacardiaceae","Botryceras"
"Anacardiaceae","Bouea"
"Anacardiaceae","Buchanania"
"Anacardiaceae","Calesiam"
"Anacardiaceae","Calsiama"
"Anacardiaceae","Campnosperma"
"Anacardiaceae","Campylopetalum"
"Anacardiaceae","Cardenasiodendron"
"Anacardiaceae","Cassuvium"
"Anacardiaceae","Choerospondias"
"Anacardiaceae","Comocladia"
"Anacardiaceae","Cotinus"
"Anacardiaceae","Cyrtocarpa"
"Anacardiaceae","Daphnitis"
"Anacardiaceae","Dasycarya"
"Anacardiaceae","Dobinea"
"Anacardiaceae","Dracontomelon"
"Anacardiaceae","Drimycarpus"
"Anacardiaceae","Duvaua"
"Anacardiaceae","Emiliomarcelia"
"Anacardiaceae","Euleria"
"Anacardiaceae","Euroschinus"
"Anacardiaceae","Evia"
"Anacardiaceae","Faguetia"
"Anacardiaceae","Fegimanra"
"Anacardiaceae","Festania"
"Anacardiaceae","Gluta"
"Anacardiaceae","Haberlia"
"Anacardiaceae","Haematostaphis"
"Anacardiaceae","Haplorhus"
"Anacardiaceae","Haplospondias"
"Anacardiaceae","Harpephyllum"
"Anacardiaceae","Heeria"
"Anacardiaceae","Holigarna"
"Anacardiaceae","Juliania"
"Anacardiaceae","Koordersiodendron"
"Anacardiaceae","Lannea"
"Anacardiaceae","Lanneoma"
"Anacardiaceae","Laurophyllus"
"Anacardiaceae","Lentiscus"
"Anacardiaceae","Lithraea"
"Anacardiaceae","Lithrea"
"Anacardiaceae","Lobadium"
"Anacardiaceae","Loxopterygium"
"Anacardiaceae","Loxostylis"
"Anacardiaceae","Malosma"
"Anacardiaceae","Manga"
"Anacardiaceae","Mangifera"
"Anacardiaceae","Mauria"
"Anacardiaceae","Melanochyla"
"Anacardiaceae","Melanococca"
"Anacardiaceae","Melanocommia"
"Anacardiaceae","Melanorrhea"
"Anacardiaceae","Melanorrhoea"
"Anacardiaceae","Metopium"
"Anacardiaceae","Micronychia"
"Anacardiaceae","Microstemon"
"Anacardiaceae","Mosquitoxylum"
"Anacardiaceae","Myracrodruon"
"Anacardiaceae","Nothopegia"
"Anacardiaceae","Nothopegiopsis"
"Anacardiaceae","Nothoprotium"
"Anacardiaceae","Ochoterenaea"
"Anacardiaceae","Odina"
"Anacardiaceae","Oncocarpus"
"Anacardiaceae","Operculicarya"
"Anacardiaceae","Orthopterygium"
"Anacardiaceae","Ozoroa"
"Anacardiaceae","Pachycormus"
"Anacardiaceae","Parishia"
"Anacardiaceae","Pegia"
"Anacardiaceae","Pentaspadon"
"Anacardiaceae","Phanrangia"
"Anacardiaceae","Philostemon"
"Anacardiaceae","Phlebochiton"
"Anacardiaceae","Pistacia"
"Anacardiaceae","Plectomirtha"
"Anacardiaceae","Pleiogynium"
"Anacardiaceae","Poupartia"
"Anacardiaceae","Poupartiopsis"
"Anacardiaceae","Protorhus"
"Anacardiaceae","Pseudosmodingium"
"Anacardiaceae","Pseudospondias"
"Anacardiaceae","Rhodosphaera"
"Anacardiaceae","Rhoeidium"
"Anacardiaceae","Rhus"
"Anacardiaceae","Rumphia"
"Anacardiaceae","Scassellatia"
"Anacardiaceae","Schinopsis"
"Anacardiaceae","Schinus"
"Anacardiaceae","Schmaltzia"
"Anacardiaceae","Sclerocarya"
"Anacardiaceae","Searsia"
"Anacardiaceae","Semecarpus"
"Anacardiaceae","Shakua"
"Anacardiaceae","Skoliostigma"
"Anacardiaceae","Smodingium"
"Anacardiaceae","Solenocarpus"
"Anacardiaceae","Sorindeia"
"Anacardiaceae","Sorindeiopsis"
"Anacardiaceae","Spondias"
"Anacardiaceae","Spondiopsis"
"Anacardiaceae","Stagmaria"
"Anacardiaceae","Styphonia"
"Anacardiaceae","Sumacus"
"Anacardiaceae","Swintonia"
"Anacardiaceae","Tapirira"
"Anacardiaceae","Terminthia"
"Anacardiaceae","Thyrsodium"
"Anacardiaceae","Topirira"
"Anacardiaceae","Toxicodendron"
"Anacardiaceae","Trichoscypha"
"Anacardiaceae","Tropidopetalum"
"Anacardiaceae","Trujanoa"
"Anacardiaceae","Veatchia"
"Anarthriaceae","Anarthria"
"Anarthriaceae","Hopkinsia"
"Anarthriaceae","Lyginia"
"Anastrophyllaceae","Anastrepta"
"Anastrophyllaceae","Anastrophyllum"
"Anastrophyllaceae","Barbilophozia"
"Anastrophyllaceae","Biantheridion"
"Anastrophyllaceae","Chandonanthus"
"Anastrophyllaceae","Crossocalyx"
"Anastrophyllaceae","Gymnocolea"
"Anastrophyllaceae","Hamatostrepta"
"Anastrophyllaceae","Isopaches"
"Anastrophyllaceae","Neoorthocaulis"
"Anastrophyllaceae","Orthocaulis"
"Anastrophyllaceae","Plicanthus"
"Anastrophyllaceae","Schljakovia"
"Anastrophyllaceae","Schljakovianthus"
"Anastrophyllaceae","Sphenolobopsis"
"Anastrophyllaceae","Sphenolobus"
"Anastrophyllaceae","Tetralophozia"
"Ancistrocladaceae","Ancistrocladus"
"Andreaeaceae","Acroschisma"
"Andreaeaceae","Andreaea"
"Andreaeaceae","Bicosta"
"Andreaeaceae","Neuroloma"
"Andreaeobryaceae","Andreaeobryum"
"Anemiaceae","Aneimiaebotrys"
"Anemiaceae","Anemia"
"Anemiaceae","Anemidictyon"
"Anemiaceae","Hemianemia"
"Anemiaceae","Mohria"
"Anemiaceae","Ornithopteris"
"Anemiaceae","Spathepteris"
"Aneuraceae","Acrostolia"
"Aneuraceae","Aneura"
"Aneuraceae","Cryptothallus"
"Aneuraceae","Lobatiriccardia"
"Aneuraceae","Pseudoneura"
"Aneuraceae","Riccardia"
"Aneuraceae","Sarcomitrium"
"Aneuraceae","Trichostylium"
"Anisophylleaceae","Anisophyllea"
"Anisophylleaceae","Combretocarpus"
"Anisophylleaceae","Poga"
"Anisophylleaceae","Polygonanthus"
"Annonaceae","Aberemoa"
"Annonaceae","Afroguatteria"
"Annonaceae","Alphonsea"
"Annonaceae","Ambavia"
"Annonaceae","Anaxagorea"
"Annonaceae","Ancana"
"Annonaceae","Annickia"
"Annonaceae","Annona"
"Annonaceae","Anomianthus"
"Annonaceae","Anonidium"
"Annonaceae","Artabotrys"
"Annonaceae","Asimina"
"Annonaceae","Asteranthe"
"Annonaceae","Balonga"
"Annonaceae","Bocagea"
"Annonaceae","Bocageopsis"
"Annonaceae","Boutiquea"
"Annonaceae","Cananga"
"Annonaceae","Cardiopetalum"
"Annonaceae","Chieniodendron"
"Annonaceae","Clathrospermum"
"Annonaceae","Cleistochlamys"
"Annonaceae","Cleistopholis"
"Annonaceae","Craibella"
"Annonaceae","Cremastosperma"
"Annonaceae","Cyathocalyx"
"Annonaceae","Cyathostemma"
"Annonaceae","Cymbopetalum"
"Annonaceae","Dasymaschalon"
"Annonaceae","Deeringothamnus"
"Annonaceae","Dendrokingstonia"
"Annonaceae","Dennettia"
"Annonaceae","Desmopsis"
"Annonaceae","Desmos"
"Annonaceae","Diclinanona"
"Annonaceae","Dielsina"
"Annonaceae","Dielsiothamnus"
"Annonaceae","Disepalum"
"Annonaceae","Drepananthus"
"Annonaceae","Duckeanthus"
"Annonaceae","Duguetia"
"Annonaceae","Duquetia"
"Annonaceae","Ellipeia"
"Annonaceae","Ellipeiopsis"
"Annonaceae","Enicosanthellum"
"Annonaceae","Enicosanthum"
"Annonaceae","Enneastemon"
"Annonaceae","Ephedranthus"
"Annonaceae","Exellia"
"Annonaceae","Fenerivia"
"Annonaceae","Fissistigma"
"Annonaceae","Fitzalania"
"Annonaceae","Friesodielsia"
"Annonaceae","Froesiodendron"
"Annonaceae","Fusaea"
"Annonaceae","Geanthemum"
"Annonaceae","Gilbertiella"
"Annonaceae","Goniothalamus"
"Annonaceae","Greenwayodendron"
"Annonaceae","Griffithia"
"Annonaceae","Guatteria"
"Annonaceae","Habzelia"
"Annonaceae","Haplostichanthus"
"Annonaceae","Heteropetalum"
"Annonaceae","Hexalobus"
"Annonaceae","Hornschuchia"
"Annonaceae","Isolona"
"Annonaceae","Kinginda"
"Annonaceae","Klarobelia"
"Annonaceae","Letestudoxa"
"Annonaceae","Lettowianthus"
"Annonaceae","Maasia"
"Annonaceae","Malmea"
"Annonaceae","Marsypopetalum"
"Annonaceae","Meiocarpidium"
"Annonaceae","Meiogyne"
"Annonaceae","Melodorum"
"Annonaceae","Mezzettia"
"Annonaceae","Mezzettiopsis"
"Annonaceae","Miliusa"
"Annonaceae","Mischogyne"
"Annonaceae","Mitrella"
"Annonaceae","Mitrephora"
"Annonaceae","Mkilua"
"Annonaceae","Monanthotaxis"
"Annonaceae","Monocarpia"
"Annonaceae","Monocyclanthus"
"Annonaceae","Monodora"
"Annonaceae","Monoon"
"Annonaceae","Monostichanthus"
"Annonaceae","Mosannona"
"Annonaceae","Mosenodendron"
"Annonaceae","Mwasumbia"
"Annonaceae","Neo-uvaria"
"Annonaceae","Neostenanthera"
"Annonaceae","Oncodostigma"
"Annonaceae","Onychopetalum"
"Annonaceae","Ophrypetalum"
"Annonaceae","Oreomitra"
"Annonaceae","Orophea"
"Annonaceae","Oxandra"
"Annonaceae","Oxymitra"
"Annonaceae","Pachypodanthium"
"Annonaceae","Pagerea"
"Annonaceae","Papualthia"
"Annonaceae","Parartabotrys"
"Annonaceae","Phaeanthus"
"Annonaceae","Phoenicanthus"
"Annonaceae","Piptostigma"
"Annonaceae","Platymitra"
"Annonaceae","Polyalthia"
"Annonaceae","Polyceratocarpus"
"Annonaceae","Popowia"
"Annonaceae","Porcelia"
"Annonaceae","Pseudannona"
"Annonaceae","Pseudartabotrys"
"Annonaceae","Pseudephedranthus"
"Annonaceae","Pseudomalmea"
"Annonaceae","Pseudoxandra"
"Annonaceae","Pseuduvaria"
"Annonaceae","Pyramidanthe"
"Annonaceae","Raimondia"
"Annonaceae","Rauwenhoffia"
"Annonaceae","Richella"
"Annonaceae","Rollinia"
"Annonaceae","Rolliniopsis"
"Annonaceae","Ruizodendron"
"Annonaceae","Saccopetalum"
"Annonaceae","Sageraea"
"Annonaceae","Sanrafaelia"
"Annonaceae","Sapranthus"
"Annonaceae","Schefferomitra"
"Annonaceae","Sphaerocoryne"
"Annonaceae","Stelechocarpus"
"Annonaceae","Stenanona"
"Annonaceae","Stenanthera"
"Annonaceae","Tetrameranthus"
"Annonaceae","Tetrastemma"
"Annonaceae","Toussaintia"
"Annonaceae","Tridimeris"
"Annonaceae","Trigynaea"
"Annonaceae","Trigyneia"
"Annonaceae","Trivalvaria"
"Annonaceae","Unona"
"Annonaceae","Unonopsis"
"Annonaceae","Uva"
"Annonaceae","Uvaria"
"Annonaceae","Uvariastrum"
"Annonaceae","Uvariella"
"Annonaceae","Uvariodendron"
"Annonaceae","Uvariopsis"
"Annonaceae","Woodiellantha"
"Annonaceae","Xylopia"
"Annonaceae","Xylopiastrum"
"Annonaceae","Xylopicron"
"Annonaceae","Xylopicrum"
"Antheliaceae","Anthelia"
"Antheliaceae","Anthelis"
"Antheliaceae","Grollea"
"Anthocerotaceae","Anthoceros"
"Anthocerotaceae","Aspiromitus"
"Anthocerotaceae","Folioceros"
"Anthocerotaceae","Hattorioceros"
"Anthocerotaceae","Leiosporoceros"
"Anthocerotaceae","Mesoceros"
"Anthocerotaceae","Nothoceros"
"Anthocerotaceae","Paraphymatoceros"
"Anthocerotaceae","Phaeoceros"
"Anthocerotaceae","Phymatoceros"
"Anthocerotaceae","Sphaerosporoceros"
"Aphanopetalaceae","Aphanopetalum"
"Aphloiaceae","Aphloia"
"Aphloiaceae","Neumannia"
"Apiaceae","Aciphylla"
"Apiaceae","Acroglyphe"
"Apiaceae","Acronema"
"Apiaceae","Actinanthus"
"Apiaceae","Actinolema"
"Apiaceae","Actinotus"
"Apiaceae","Adenosciadium"
"Apiaceae","Adorium"
"Apiaceae","Aegokeras"
"Apiaceae","Aegopodium"
"Apiaceae","Aethusa"
"Apiaceae","Aframmi"
"Apiaceae","Afroligusticum"
"Apiaceae","Afrosciadium"
"Apiaceae","Afrosison"
"Apiaceae","Agasyllis"
"Apiaceae","Agrocharis"
"Apiaceae","Ainsworthia"
"Apiaceae","Albertia"
"Apiaceae","Albovia"
"Apiaceae","Alepidea"
"Apiaceae","Aletes"
"Apiaceae","Alococarpum"
"Apiaceae","Alposelinum"
"Apiaceae","Ammi"
"Apiaceae","Ammodaucus"
"Apiaceae","Ammoides"
"Apiaceae","Ammoselinum"
"Apiaceae","Analyrium"
"Apiaceae","Andriana"
"Apiaceae","Anethum"
"Apiaceae","Angelica"
"Apiaceae","Anginon"
"Apiaceae","Angoseseli"
"Apiaceae","Anidrum"
"Apiaceae","Anisactis"
"Apiaceae","Anisopoda"
"Apiaceae","Anisosciadium"
"Apiaceae","Anisotome"
"Apiaceae","Anisum"
"Apiaceae","Annesorhiza"
"Apiaceae","Anomopanax"
"Apiaceae","Anthrichaerophyllum"
"Apiaceae","Anthriscus"
"Apiaceae","Aphanopleura"
"Apiaceae","Apiastrum"
"Apiaceae","Apinella"
"Apiaceae","Apiopetalum"
"Apiaceae","Apium"
"Apiaceae","Apodicarpum"
"Apiaceae","Arafoe"
"Apiaceae","Archangelica"
"Apiaceae","Archemora"
"Apiaceae","Arctopus"
"Apiaceae","Arcuatopterus"
"Apiaceae","Arracacia"
"Apiaceae","Artedia"
"Apiaceae","Asciadium"
"Apiaceae","Asteriscium"
"Apiaceae","Astomaea"
"Apiaceae","Astrantia"
"Apiaceae","Astrodaucus"
"Apiaceae","Astydamia"
"Apiaceae","Atenia"
"Apiaceae","Athamanta"
"Apiaceae","Aulacospermum"
"Apiaceae","Aulosolena"
"Apiaceae","Aulospermum"
"Apiaceae","Austropeucedanum"
"Apiaceae","Autumnalia"
"Apiaceae","Azilia"
"Apiaceae","Azorella"
"Apiaceae","Azorellopsis"
"Apiaceae","Balinotella"
"Apiaceae","Berula"
"Apiaceae","Bifora"
"Apiaceae","Bilacunaria"
"Apiaceae","Billburttia"
"Apiaceae","Birostula"
"Apiaceae","Bolax"
"Apiaceae","Bonannia"
"Apiaceae","Bowlesia"
"Apiaceae","Brachyscias"
"Apiaceae","Bubon"
"Apiaceae","Bulbocastanum"
"Apiaceae","Buniotrinia"
"Apiaceae","Bunium"
"Apiaceae","Bupleurum"
"Apiaceae","Buprestis"
"Apiaceae","Bustillosia"
"Apiaceae","Cachrys"
"Apiaceae","Caldasia"
"Apiaceae","Calestania"
"Apiaceae","Calyptrosciadium"
"Apiaceae","Cannaboides"
"Apiaceae","Capnophyllum"
"Apiaceae","Carlesia"
"Apiaceae","Caropodium"
"Apiaceae","Caropsis"
"Apiaceae","Carum"
"Apiaceae","Cassidocarpus"
"Apiaceae","Caucalis"
"Apiaceae","Cenolophium"
"Apiaceae","Centella"
"Apiaceae","Cephalopodum"
"Apiaceae","Cervaria"
"Apiaceae","Chaerophyllopsis"
"Apiaceae","Chaerophyllum"
"Apiaceae","Chaetosciadium"
"Apiaceae","Chamaele"
"Apiaceae","Chamaemyrrhis"
"Apiaceae","Chamaesciadium"
